year,month,day,extent
2002,1,7,13.88
2002,1,8,13.85
2002,1,9,13.91
2002,1,10,13.93
2002,1,11,13.88
2002,1,12,13.98
2002,1,13,14.16
2002,1,14,14.24
2002,1,15,14.22
2002,1,16,14.31
2002,1,17,14.37
2002,1,18,14.37
2002,1,19,14.43
2002,1,20,14.56
2002,1,21,14.66
2002,1,22,14.67
2002,1,23,14.62
2002,1,24,14.64
2002,1,25,14.67
2002,1,26,14.74
2002,1,27,14.80
2002,1,28,14.92
2002,1,29,14.88
2002,1,30,14.95
2002,1,31,15.04
2002,2,1,15.19
2002,2,2,15.23
2002,2,3,15.19
2002,2,4,15.20
2002,2,5,15.19
2002,2,6,15.13
2002,2,7,15.16
2002,2,8,15.21
2002,2,9,15.26
2002,2,10,15.21
2002,2,11,15.31
2002,2,12,15.23
2002,2,13,15.30
2002,2,14,15.36
2002,2,15,15.38
2002,2,16,15.41
2002,2,17,15.47
2002,2,18,15.53
2002,2,19,15.53
2002,2,20,15.49
2002,2,21,15.55
2002,2,22,15.59
2002,2,23,15.48
2002,2,24,15.40
2002,2,25,15.39
2002,2,26,15.40
2002,2,27,15.39
2002,2,28,15.42
2002,3,1,15.40
2002,3,2,15.44
2002,3,3,15.44
2002,3,4,15.40
2002,3,5,15.36
2002,3,6,15.43
2002,3,7,15.42
2002,3,8,15.55
2002,3,9,15.62
2002,3,10,15.54
2002,3,11,15.61
2002,3,12,15.51
2002,3,13,15.57
2002,3,14,15.61
2002,3,15,15.58
2002,3,16,15.49
2002,3,17,15.40
2002,3,18,15.40
2002,3,19,15.35
2002,3,20,15.31
2002,3,21,15.28
2002,3,22,15.21
2002,3,23,15.27
2002,3,24,15.22
2002,3,25,15.18
2002,3,26,15.11
2002,3,27,15.17
2002,3,28,15.13
2002,3,29,14.99
2002,3,30,14.93
2002,3,31,14.88
2002,4,1,14.88
2002,4,2,14.72
2002,4,3,14.69
2002,4,4,14.65
2002,4,5,14.61
2002,4,6,14.61
2002,4,7,14.59
2002,4,8,14.54
2002,4,9,14.48
2002,4,10,14.43
2002,4,11,14.32
2002,4,12,14.34
2002,4,13,14.38
2002,4,14,14.38
2002,4,15,14.36
2002,4,16,14.37
2002,4,17,14.33
2002,4,18,14.27
2002,4,19,14.18
2002,4,20,14.22
2002,4,21,14.18
2002,4,22,14.15
2002,4,23,14.10
2002,4,24,14.05
2002,4,25,14.07
2002,4,26,13.95
2002,4,27,13.87
2002,4,28,13.77
2002,4,29,13.79
2002,4,30,13.70
2002,5,1,13.53
2002,5,2,13.51
2002,5,3,13.48
2002,5,4,13.48
2002,5,5,13.38
2002,5,6,13.34
2002,5,7,13.35
2002,5,8,13.32
2002,5,9,13.27
2002,5,10,13.23
2002,5,11,13.20
2002,5,12,13.21
2002,5,13,13.12
2002,5,14,13.08
2002,5,15,13.08
2002,5,16,13.05
2002,5,17,12.97
2002,5,18,12.95
2002,5,19,12.88
2002,5,20,12.76
2002,5,21,12.72
2002,5,22,12.68
2002,5,23,12.67
2002,5,24,12.66
2002,5,25,12.55
2002,5,26,12.51
2002,5,27,12.50
2002,5,28,12.46
2002,5,29,12.42
2002,5,30,12.40
2002,5,31,12.35
2002,6,1,12.24
2002,6,2,12.15
2002,6,3,12.11
2002,6,4,12.08
2002,6,5,12.00
2002,6,6,12.01
2002,6,7,11.98
2002,6,8,11.92
2002,6,9,11.89
2002,6,10,11.84
2002,6,11,11.82
2002,6,12,11.77
2002,6,13,11.74
2002,6,14,11.70
2002,6,15,11.64
2002,6,16,11.59
2002,6,17,11.53
2002,6,18,11.49
2002,6,19,11.44
2002,6,20,11.38
2002,6,21,11.37
2002,6,22,11.36
2002,6,23,11.33
2002,6,24,11.26
2002,6,25,11.18
2002,6,26,11.06
2002,6,27,11.06
2002,6,28,10.96
2002,6,29,10.86
2002,6,30,10.77
2002,7,1,10.57
2002,7,2,10.56
2002,7,3,10.56
2002,7,4,10.51
2002,7,5,10.44
2002,7,6,10.31
2002,7,7,10.20
2002,7,8,10.09
2002,7,9,10.07
2002,7,10,9.99
2002,7,11,9.73
2002,7,12,9.65
2002,7,13,9.61
2002,7,14,9.53
2002,7,15,9.40
2002,7,16,9.32
2002,7,17,9.21
2002,7,18,9.08
2002,7,19,8.99
2002,7,20,8.88
2002,7,21,8.80
2002,7,22,8.68
2002,7,23,8.46
2002,7,24,8.43
2002,7,25,8.45
2002,7,26,8.25
2002,7,27,8.09
2002,7,28,8.01
2002,7,29,7.99
2002,7,30,7.91
2002,7,31,7.77
2002,8,1,7.59
2002,8,2,7.50
2002,8,3,7.44
2002,8,4,7.47
2002,8,5,7.33
2002,8,6,7.25
2002,8,7,7.15
2002,8,8,7.06
2002,8,9,6.87
2002,8,10,6.81
2002,8,11,6.76
2002,8,12,6.70
2002,8,13,6.64
2002,8,14,6.60
2002,8,15,6.63
2002,8,16,6.54
2002,8,17,6.43
2002,8,18,6.39
2002,8,19,6.32
2002,8,20,6.28
2002,8,21,6.24
2002,8,22,6.21
2002,8,23,6.21
2002,8,24,6.14
2002,8,25,6.16
2002,8,26,6.07
2002,8,27,6.00
2002,8,28,6.00
2002,8,29,5.95
2002,8,30,5.97
2002,8,31,5.87
2002,9,1,5.83
2002,9,2,5.83
2002,9,3,5.76
2002,9,4,5.70
2002,9,5,5.64
2002,9,6,5.67
2002,9,7,5.69
2002,9,8,5.69
2002,9,9,5.68
2002,9,10,5.64
2002,9,11,5.64
2002,9,12,5.64
2002,9,13,5.63
2002,9,14,5.64
2002,9,15,5.66
2002,9,16,5.66
2002,9,17,5.63
2002,9,18,5.62
2002,9,19,5.70
2002,9,20,5.80
2002,9,21,5.87
2002,9,22,5.96
2002,9,23,6.00
2002,9,24,6.01
2002,9,25,6.01
2002,9,26,6.08
2002,9,27,6.16
2002,9,28,6.25
2002,9,29,6.33
2002,9,30,6.40
2002,10,1,6.54
2002,10,2,6.66
2002,10,3,6.87
2002,10,4,7.08
2002,10,5,7.22
2002,10,6,7.30
2002,10,7,7.47
2002,10,8,7.55
2002,10,9,7.65
2002,10,10,7.72
2002,10,11,7.85
2002,10,12,7.97
2002,10,13,8.03
2002,10,14,8.10
2002,10,15,8.16
2002,10,16,8.20
2002,10,17,8.26
2002,10,18,8.36
2002,10,19,8.45
2002,10,20,8.58
2002,10,21,8.64
2002,10,22,8.78
2002,10,23,8.89
2002,10,24,8.92
2002,10,25,8.98
2002,10,26,9.06
2002,10,27,9.08
2002,10,28,9.13
2002,10,29,9.18
2002,10,30,9.18
2002,10,31,9.17
2002,11,1,9.30
2002,11,2,9.42
2002,11,3,9.51
2002,11,4,9.57
2002,11,5,9.58
2002,11,6,9.61
2002,11,7,9.59
2002,11,8,9.63
2002,11,9,9.74
2002,11,10,9.85
2002,11,11,9.87
2002,11,12,9.97
2002,11,13,10.05
2002,11,14,10.10
2002,11,15,10.19
2002,11,16,10.36
2002,11,17,10.59
2002,11,18,10.59
2002,11,19,10.59
2002,11,20,10.59
2002,11,21,10.69
2002,11,22,10.80
2002,11,23,10.88
2002,11,24,11.00
2002,11,25,11.06
2002,11,26,11.21
2002,11,27,11.38
2002,11,28,11.48
2002,11,29,11.50
2002,11,30,11.55
2002,12,1,11.73
2002,12,2,11.79
2002,12,3,11.87
2002,12,4,11.91
2002,12,5,11.98
2002,12,6,11.98
2002,12,7,11.97
2002,12,8,11.97
2002,12,9,12.12
2002,12,10,12.19
2002,12,11,12.24
2002,12,12,12.32
2002,12,13,12.38
2002,12,14,12.49
2002,12,15,12.57
2002,12,16,12.67
2002,12,17,12.71
2002,12,18,12.92
2002,12,19,12.93
2002,12,20,12.84
2002,12,21,12.88
2002,12,22,12.91
2002,12,23,13.00
2002,12,24,13.09
2002,12,25,13.11
2002,12,26,13.21
2002,12,27,13.38
2002,12,28,13.37
2002,12,29,13.38
2002,12,30,13.48
2002,12,31,13.50
2003,1,1,13.65
2003,1,2,13.70
2003,1,3,13.88
2003,1,4,13.93
2003,1,5,14.04
2003,1,6,14.07
2003,1,7,14.09
2003,1,8,14.12
2003,1,9,14.09
2003,1,10,14.13
2003,1,11,14.22
2003,1,12,14.28
2003,1,13,14.29
2003,1,14,14.39
2003,1,15,14.42
2003,1,16,14.52
2003,1,17,14.58
2003,1,18,14.64
2003,1,19,14.68
2003,1,20,14.80
2003,1,21,14.74
2003,1,22,14.55
2003,1,23,14.48
2003,1,24,14.53
2003,1,25,14.59
2003,1,26,14.58
2003,1,27,14.79
2003,1,28,14.89
2003,1,29,14.77
2003,1,30,14.81
2003,1,31,14.87
2003,2,1,14.95
2003,2,2,14.95
2003,2,3,14.89
2003,2,4,14.88
2003,2,5,14.90
2003,2,6,14.83
2003,2,7,14.94
2003,2,8,14.97
2003,2,9,15.00
2003,2,10,15.00
2003,2,11,15.06
2003,2,12,15.08
2003,2,13,15.14
2003,2,14,15.14
2003,2,15,15.21
2003,2,16,15.31
2003,2,17,15.35
2003,2,18,15.35
2003,2,19,15.36
2003,2,20,15.39
2003,2,21,15.46
2003,2,22,15.44
2003,2,23,15.44
2003,2,24,15.44
2003,2,25,15.41
2003,2,26,15.51
2003,2,27,15.49
2003,2,28,15.52
2003,3,1,15.55
2003,3,2,15.61
2003,3,3,15.62
2003,3,4,15.52
2003,3,5,15.47
2003,3,6,15.44
2003,3,7,15.44
2003,3,8,15.44
2003,3,9,15.38
2003,3,10,15.33
2003,3,11,15.35
2003,3,12,15.32
2003,3,13,15.28
2003,3,14,15.33
2003,3,15,15.40
2003,3,16,15.43
2003,3,17,15.48
2003,3,18,15.56
2003,3,19,15.56
2003,3,20,15.63
2003,3,21,15.63
2003,3,22,15.60
2003,3,23,15.51
2003,3,24,15.60
2003,3,25,15.59
2003,3,26,15.60
2003,3,27,15.58
2003,3,28,15.50
2003,3,29,15.47
2003,3,30,15.43
2003,3,31,15.38
2003,4,1,15.23
2003,4,2,15.08
2003,4,3,15.02
2003,4,4,15.04
2003,4,5,14.96
2003,4,6,15.02
2003,4,7,14.87
2003,4,8,14.89
2003,4,9,14.82
2003,4,10,14.78
2003,4,11,14.73
2003,4,12,14.70
2003,4,13,14.63
2003,4,14,14.52
2003,4,15,14.53
2003,4,16,14.56
2003,4,17,14.47
2003,4,18,14.35
2003,4,19,14.33
2003,4,20,14.28
2003,4,21,14.23
2003,4,22,14.23
2003,4,23,14.29
2003,4,24,14.15
2003,4,25,14.12
2003,4,26,13.97
2003,4,27,13.99
2003,4,28,13.92
2003,4,29,13.83
2003,4,30,13.80
2003,5,1,13.71
2003,5,2,13.55
2003,5,3,13.55
2003,5,4,13.48
2003,5,5,13.41
2003,5,6,13.36
2003,5,7,13.31
2003,5,8,13.27
2003,5,9,13.16
2003,5,10,13.14
2003,5,11,13.06
2003,5,12,13.09
2003,5,13,13.09
2003,5,14,13.09
2003,5,15,13.01
2003,5,16,12.96
2003,5,17,12.96
2003,5,18,12.95
2003,5,19,12.93
2003,5,20,12.87
2003,5,21,12.85
2003,5,22,12.84
2003,5,23,12.78
2003,5,24,12.79
2003,5,25,12.69
2003,5,26,12.68
2003,5,27,12.69
2003,5,28,12.60
2003,5,29,12.57
2003,5,30,12.58
2003,5,31,12.48
2003,6,1,12.39
2003,6,2,12.41
2003,6,3,12.38
2003,6,4,12.35
2003,6,5,12.23
2003,6,6,12.19
2003,6,7,12.09
2003,6,8,12.02
2003,6,9,12.03
2003,6,10,11.99
2003,6,11,11.98
2003,6,12,11.94
2003,6,13,11.80
2003,6,14,11.76
2003,6,15,11.66
2003,6,16,11.62
2003,6,17,11.51
2003,6,18,11.46
2003,6,19,11.39
2003,6,20,11.35
2003,6,21,11.28
2003,6,22,11.12
2003,6,23,11.06
2003,6,24,11.04
2003,6,25,11.05
2003,6,26,10.90
2003,6,27,10.84
2003,6,28,10.85
2003,6,29,10.80
2003,6,30,10.62
2003,7,1,10.45
2003,7,2,10.34
2003,7,3,10.27
2003,7,4,10.23
2003,7,5,10.18
2003,7,6,10.10
2003,7,7,10.02
2003,7,8,9.95
2003,7,9,9.86
2003,7,10,9.82
2003,7,11,9.76
2003,7,12,9.64
2003,7,13,9.43
2003,7,14,9.44
2003,7,15,9.37
2003,7,16,9.24
2003,7,17,9.11
2003,7,18,9.01
2003,7,19,8.95
2003,7,20,8.86
2003,7,21,8.75
2003,7,22,8.65
2003,7,23,8.53
2003,7,24,8.41
2003,7,25,8.30
2003,7,26,8.30
2003,7,27,8.29
2003,7,28,8.23
2003,7,29,8.15
2003,7,30,8.06
2003,7,31,7.95
2003,8,1,7.79
2003,8,2,7.72
2003,8,3,7.55
2003,8,4,7.60
2003,8,5,7.54
2003,8,6,7.51
2003,8,7,7.30
2003,8,8,7.20
2003,8,9,7.17
2003,8,10,7.11
2003,8,11,7.10
2003,8,12,7.10
2003,8,13,6.97
2003,8,14,6.95
2003,8,15,6.85
2003,8,16,6.82
2003,8,17,6.76
2003,8,18,6.82
2003,8,19,6.70
2003,8,20,6.63
2003,8,21,6.64
2003,8,22,6.62
2003,8,23,6.56
2003,8,24,6.55
2003,8,25,6.54
2003,8,26,6.58
2003,8,27,6.51
2003,8,28,6.50
2003,8,29,6.48
2003,8,30,6.46
2003,8,31,6.39
2003,9,1,6.28
2003,9,2,6.32
2003,9,3,6.25
2003,9,4,6.24
2003,9,5,6.17
2003,9,6,6.11
2003,9,7,6.09
2003,9,8,6.11
2003,9,9,6.10
2003,9,10,6.07
2003,9,11,6.04
2003,9,12,6.05
2003,9,13,6.10
2003,9,14,6.02
2003,9,15,6.03
2003,9,16,6.04
2003,9,17,5.97
2003,9,18,5.97
2003,9,19,6.09
2003,9,20,6.16
2003,9,21,6.09
2003,9,22,6.00
2003,9,23,6.03
2003,9,24,6.05
2003,9,25,6.15
2003,9,26,6.13
2003,9,27,6.12
2003,9,28,6.17
2003,9,29,6.20
2003,9,30,6.30
2003,10,1,6.44
2003,10,2,6.48
2003,10,3,6.57
2003,10,4,6.64
2003,10,5,6.76
2003,10,6,6.83
2003,10,7,6.91
2003,10,8,6.99
2003,10,9,6.96
2003,10,10,7.00
2003,10,11,7.08
2003,10,12,7.14
2003,10,13,7.36
2003,10,14,7.58
2003,10,15,7.69
2003,10,16,7.81
2003,10,17,7.94
2003,10,18,8.11
2003,10,19,8.28
2003,10,20,8.43
2003,10,21,8.57
2003,10,22,8.67
2003,10,23,8.82
2003,10,24,8.92
2003,10,25,8.92
2003,10,26,8.95
2003,10,27,9.01
2003,10,28,9.04
2003,10,29,9.07
2003,10,30,9.11
2003,10,31,9.19
2003,11,1,9.37
2003,11,2,9.47
2003,11,3,9.44
2003,11,4,9.48
2003,11,5,9.44
2003,11,6,9.44
2003,11,7,9.50
2003,11,8,9.60
2003,11,9,9.61
2003,11,10,9.69
2003,11,11,9.75
2003,11,12,9.81
2003,11,13,9.90
2003,11,14,9.99
2003,11,15,10.06
2003,11,16,10.17
2003,11,17,10.27
2003,11,18,10.34
2003,11,19,10.35
2003,11,20,10.39
2003,11,21,10.40
2003,11,22,10.45
2003,11,23,10.50
2003,11,24,10.59
2003,11,25,10.70
2003,11,26,10.83
2003,11,27,10.92
2003,11,28,11.00
2003,11,29,11.14
2003,11,30,11.17
2003,12,1,11.33
2003,12,2,11.40
2003,12,3,11.58
2003,12,4,11.74
2003,12,5,11.73
2003,12,6,11.75
2003,12,7,11.90
2003,12,8,11.99
2003,12,9,12.06
2003,12,10,12.13
2003,12,11,12.26
2003,12,12,12.40
2003,12,13,12.44
2003,12,14,12.50
2003,12,15,12.62
2003,12,16,12.75
2003,12,17,12.88
2003,12,18,12.92
2003,12,19,12.97
2003,12,20,12.88
2003,12,21,13.03
2003,12,22,13.14
2003,12,23,13.23
2003,12,24,13.31
2003,12,25,13.29
2003,12,26,13.31
2003,12,27,13.27
2003,12,28,13.35
2003,12,29,13.38
2003,12,30,13.32
2003,12,31,13.39
2004,1,1,13.50
2004,1,2,13.54
2004,1,3,13.50
2004,1,4,13.59
2004,1,5,13.62
2004,1,6,13.59
2004,1,7,13.63
2004,1,8,13.75
2004,1,9,13.79
2004,1,10,13.84
2004,1,11,13.92
2004,1,12,13.99
2004,1,13,14.07
2004,1,14,14.15
2004,1,15,14.06
2004,1,16,14.20
2004,1,17,14.08
2004,1,18,14.14
2004,1,19,14.20
2004,1,20,14.28
2004,1,21,14.23
2004,1,22,14.24
2004,1,23,14.32
2004,1,24,14.32
2004,1,25,14.22
2004,1,26,14.32
2004,1,27,14.37
2004,1,28,14.34
2004,1,29,14.34
2004,1,30,14.28
2004,1,31,14.40
2004,2,1,14.36
2004,2,2,14.39
2004,2,3,14.50
2004,2,4,14.52
2004,2,5,14.53
2004,2,6,14.56
2004,2,7,14.69
2004,2,8,14.69
2004,2,9,14.79
2004,2,10,14.83
2004,2,11,14.86
2004,2,12,14.95
2004,2,13,15.02
2004,2,14,15.02
2004,2,15,15.03
2004,2,16,15.03
2004,2,17,15.04
2004,2,18,15.03
2004,2,19,15.09
2004,2,20,15.08
2004,2,21,15.15
2004,2,22,15.16
2004,2,23,15.15
2004,2,24,15.17
2004,2,25,15.14
2004,2,26,15.17
2004,2,27,15.19
2004,2,28,15.19
2004,2,29,15.20
2004,3,1,15.10
2004,3,2,15.07
2004,3,3,15.05
2004,3,4,15.00
2004,3,5,15.04
2004,3,6,15.12
2004,3,7,15.16
2004,3,8,15.16
2004,3,9,15.27
2004,3,10,15.30
2004,3,11,15.19
2004,3,12,15.09
2004,3,13,14.85
2004,3,14,14.89
2004,3,15,14.91
2004,3,16,14.94
2004,3,17,15.01
2004,3,18,14.94
2004,3,19,14.94
2004,3,20,14.96
2004,3,21,14.95
2004,3,22,14.84
2004,3,23,14.82
2004,3,24,14.88
2004,3,25,14.96
2004,3,26,15.05
2004,3,27,15.02
2004,3,28,14.83
2004,3,29,14.79
2004,3,30,14.78
2004,3,31,14.84
2004,4,1,14.74
2004,4,2,14.73
2004,4,3,14.68
2004,4,4,14.68
2004,4,5,14.67
2004,4,6,14.60
2004,4,7,14.50
2004,4,8,14.46
2004,4,9,14.42
2004,4,10,14.32
2004,4,11,14.12
2004,4,12,13.95
2004,4,13,13.88
2004,4,14,13.90
2004,4,15,13.86
2004,4,16,13.82
2004,4,17,13.77
2004,4,18,13.71
2004,4,19,13.78
2004,4,20,13.77
2004,4,21,13.68
2004,4,22,13.65
2004,4,23,13.56
2004,4,24,13.55
2004,4,25,13.58
2004,4,26,13.50
2004,4,27,13.52
2004,4,28,13.44
2004,4,29,13.43
2004,4,30,13.34
2004,5,1,13.20
2004,5,2,13.11
2004,5,3,13.13
2004,5,4,13.13
2004,5,5,13.02
2004,5,6,12.97
2004,5,7,12.90
2004,5,8,12.78
2004,5,9,12.80
2004,5,10,12.71
2004,5,11,12.71
2004,5,12,12.63
2004,5,13,12.56
2004,5,14,12.53
2004,5,15,12.48
2004,5,16,12.48
2004,5,17,12.43
2004,5,18,12.44
2004,5,19,12.39
2004,5,20,12.33
2004,5,21,12.35
2004,5,22,12.29
2004,5,23,12.26
2004,5,24,12.24
2004,5,25,12.21
2004,5,26,12.20
2004,5,27,12.28
2004,5,28,12.21
2004,5,29,12.23
2004,5,30,12.19
2004,5,31,12.11
2004,6,1,11.96
2004,6,2,11.96
2004,6,3,11.92
2004,6,4,11.91
2004,6,5,11.86
2004,6,6,11.85
2004,6,7,11.81
2004,6,8,11.81
2004,6,9,11.77
2004,6,10,11.72
2004,6,11,11.68
2004,6,12,11.69
2004,6,13,11.62
2004,6,14,11.58
2004,6,15,11.56
2004,6,16,11.53
2004,6,17,11.44
2004,6,18,11.36
2004,6,19,11.35
2004,6,20,11.30
2004,6,21,11.23
2004,6,22,11.24
2004,6,23,11.13
2004,6,24,10.97
2004,6,25,10.94
2004,6,26,10.91
2004,6,27,10.85
2004,6,28,10.81
2004,6,29,10.80
2004,6,30,10.81
2004,7,1,10.63
2004,7,2,10.54
2004,7,3,10.40
2004,7,4,10.35
2004,7,5,10.28
2004,7,6,10.29
2004,7,7,10.22
2004,7,8,10.13
2004,7,9,10.04
2004,7,10,9.96
2004,7,11,9.87
2004,7,12,9.80
2004,7,13,9.71
2004,7,14,9.53
2004,7,15,9.52
2004,7,16,9.49
2004,7,17,9.33
2004,7,18,9.19
2004,7,19,9.17
2004,7,20,9.06
2004,7,21,9.03
2004,7,22,8.94
2004,7,23,8.88
2004,7,24,8.82
2004,7,25,8.76
2004,7,26,8.65
2004,7,27,8.47
2004,7,28,8.43
2004,7,29,8.36
2004,7,30,8.31
2004,7,31,8.22
2004,8,1,8.12
2004,8,2,7.95
2004,8,3,7.86
2004,8,4,7.79
2004,8,5,7.74
2004,8,6,7.61
2004,8,7,7.47
2004,8,8,7.39
2004,8,9,7.26
2004,8,10,7.21
2004,8,11,7.15
2004,8,12,7.06
2004,8,13,6.99
2004,8,14,6.87
2004,8,15,6.88
2004,8,16,6.68
2004,8,17,6.68
2004,8,18,6.61
2004,8,19,6.58
2004,8,20,6.49
2004,8,21,6.42
2004,8,22,6.34
2004,8,23,6.30
2004,8,24,6.28
2004,8,25,6.22
2004,8,26,6.21
2004,8,27,6.18
2004,8,28,6.06
2004,8,29,6.03
2004,8,30,6.02
2004,8,31,6.01
2004,9,1,5.93
2004,9,2,5.97
2004,9,3,5.93
2004,9,4,5.95
2004,9,5,5.96
2004,9,6,5.94
2004,9,7,5.90
2004,9,8,5.93
2004,9,9,5.91
2004,9,10,5.83
2004,9,11,5.81
2004,9,12,5.81
2004,9,13,5.84
2004,9,14,5.86
2004,9,15,5.85
2004,9,16,5.80
2004,9,17,5.80
2004,9,18,5.77
2004,9,19,5.77
2004,9,20,5.82
2004,9,21,6.03
2004,9,22,5.97
2004,9,23,6.00
2004,9,24,6.11
2004,9,25,6.18
2004,9,26,6.25
2004,9,27,6.32
2004,9,28,6.40
2004,9,29,6.44
2004,9,30,6.46
2004,10,1,6.62
2004,10,2,6.71
2004,10,3,6.84
2004,10,4,6.82
2004,10,5,6.90
2004,10,6,7.04
2004,10,7,7.20
2004,10,8,7.29
2004,10,9,7.36
2004,10,10,7.46
2004,10,11,7.61
2004,10,12,7.74
2004,10,13,7.85
2004,10,14,7.89
2004,10,15,7.92
2004,10,16,7.98
2004,10,17,8.11
2004,10,18,8.22
2004,10,19,8.21
2004,10,20,8.17
2004,10,21,8.24
2004,10,22,8.33
2004,10,23,8.43
2004,10,24,8.62
2004,10,25,8.69
2004,10,26,8.74
2004,10,27,8.80
2004,10,28,8.88
2004,10,29,8.99
2004,10,30,8.98
2004,10,31,9.04
2004,11,1,9.16
2004,11,2,9.29
2004,11,3,9.41
2004,11,4,9.54
2004,11,5,9.73
2004,11,6,9.81
2004,11,7,9.81
2004,11,8,9.92
2004,11,9,9.91
2004,11,10,10.05
2004,11,11,10.14
2004,11,12,10.23
2004,11,13,10.22
2004,11,14,10.30
2004,11,15,10.35
2004,11,16,10.42
2004,11,17,10.43
2004,11,18,10.47
2004,11,19,10.50
2004,11,20,10.61
2004,11,21,10.67
2004,11,22,10.68
2004,11,23,10.70
2004,11,24,10.84
2004,11,25,10.97
2004,11,26,11.05
2004,11,27,11.15
2004,11,28,11.24
2004,11,29,11.32
2004,11,30,11.37
2004,12,1,11.63
2004,12,2,11.79
2004,12,3,11.87
2004,12,4,12.06
2004,12,5,12.05
2004,12,6,12.11
2004,12,7,12.13
2004,12,8,12.22
2004,12,9,12.33
2004,12,10,12.32
2004,12,11,12.47
2004,12,12,12.43
2004,12,13,12.52
2004,12,14,12.57
2004,12,15,12.72
2004,12,16,12.63
2004,12,17,12.69
2004,12,18,12.69
2004,12,19,12.71
2004,12,20,12.77
2004,12,21,12.83
2004,12,22,12.96
2004,12,23,12.96
2004,12,24,12.97
2004,12,25,12.83
2004,12,26,12.81
2004,12,27,12.97
2004,12,28,13.05
2004,12,29,12.99
2004,12,30,13.06
2004,12,31,13.02
2005,1,1,13.16
2005,1,2,13.16
2005,1,3,13.29
2005,1,4,13.31
2005,1,5,13.38
2005,1,6,13.32
2005,1,7,13.45
2005,1,8,13.40
2005,1,9,13.43
2005,1,10,13.50
2005,1,11,13.55
2005,1,12,13.52
2005,1,13,13.66
2005,1,14,13.62
2005,1,15,13.60
2005,1,16,13.74
2005,1,17,13.81
2005,1,18,13.71
2005,1,19,13.71
2005,1,20,13.77
2005,1,21,13.71
2005,1,22,13.76
2005,1,23,13.85
2005,1,24,13.96
2005,1,25,13.98
2005,1,26,13.89
2005,1,27,13.93
2005,1,28,14.06
2005,1,29,14.10
2005,1,30,14.14
2005,1,31,14.02
2005,2,1,14.03
2005,2,2,14.07
2005,2,3,14.14
2005,2,4,14.13
2005,2,5,14.11
2005,2,6,14.08
2005,2,7,14.09
2005,2,8,14.17
2005,2,9,14.26
2005,2,10,14.30
2005,2,11,14.28
2005,2,12,14.30
2005,2,13,14.33
2005,2,14,14.40
2005,2,15,14.46
2005,2,16,14.52
2005,2,17,14.47
2005,2,18,14.41
2005,2,19,14.43
2005,2,20,14.47
2005,2,21,14.45
2005,2,22,14.43
2005,2,23,14.54
2005,2,24,14.59
2005,2,25,14.65
2005,2,26,14.74
2005,2,27,14.81
2005,2,28,14.78
2005,3,1,14.87
2005,3,2,14.93
2005,3,3,14.84
2005,3,4,14.85
2005,3,5,14.90
2005,3,6,14.90
2005,3,7,14.91
2005,3,8,14.94
2005,3,9,14.99
2005,3,10,14.89
2005,3,11,14.95
2005,3,12,14.99
2005,3,13,14.89
2005,3,14,14.76
2005,3,15,14.71
2005,3,16,14.71
2005,3,17,14.73
2005,3,18,14.64
2005,3,19,14.56
2005,3,20,14.47
2005,3,21,14.44
2005,3,22,14.44
2005,3,23,14.43
2005,3,24,14.44
2005,3,25,14.43
2005,3,26,14.41
2005,3,27,14.39
2005,3,28,14.42
2005,3,29,14.51
2005,3,30,14.51
2005,3,31,14.43
2005,4,1,14.40
2005,4,2,14.31
2005,4,3,14.41
2005,4,4,14.40
2005,4,5,14.43
2005,4,6,14.37
2005,4,7,14.34
2005,4,8,14.35
2005,4,9,14.28
2005,4,10,14.19
2005,4,11,14.25
2005,4,12,14.21
2005,4,13,14.14
2005,4,14,14.14
2005,4,15,14.04
2005,4,16,14.01
2005,4,17,14.01
2005,4,18,14.00
2005,4,19,13.96
2005,4,20,14.02
2005,4,21,14.02
2005,4,22,13.95
2005,4,23,13.88
2005,4,24,13.93
2005,4,25,13.91
2005,4,26,13.79
2005,4,27,13.78
2005,4,28,13.74
2005,4,29,13.72
2005,4,30,13.70
2005,5,1,13.58
2005,5,2,13.46
2005,5,3,13.40
2005,5,4,13.31
2005,5,5,13.26
2005,5,6,13.25
2005,5,7,13.21
2005,5,8,13.21
2005,5,9,13.21
2005,5,10,13.23
2005,5,11,13.12
2005,5,12,13.11
2005,5,13,13.11
2005,5,14,13.08
2005,5,15,13.03
2005,5,16,12.95
2005,5,17,12.91
2005,5,18,12.91
2005,5,19,12.87
2005,5,20,12.86
2005,5,21,12.79
2005,5,22,12.69
2005,5,23,12.62
2005,5,24,12.55
2005,5,25,12.55
2005,5,26,12.43
2005,5,27,12.40
2005,5,28,12.37
2005,5,29,12.35
2005,5,30,12.27
2005,5,31,12.17
2005,6,1,12.02
2005,6,2,11.90
2005,6,3,11.79
2005,6,4,11.74
2005,6,5,11.71
2005,6,6,11.64
2005,6,7,11.62
2005,6,8,11.53
2005,6,9,11.53
2005,6,10,11.48
2005,6,11,11.47
2005,6,12,11.46
2005,6,13,11.37
2005,6,14,11.34
2005,6,15,11.26
2005,6,16,11.18
2005,6,17,11.14
2005,6,18,11.12
2005,6,19,11.06
2005,6,20,10.96
2005,6,21,10.91
2005,6,22,10.85
2005,6,23,10.79
2005,6,24,10.70
2005,6,25,10.63
2005,6,26,10.56
2005,6,27,10.40
2005,6,28,10.27
2005,6,29,10.23
2005,6,30,10.21
